Year,Drug Name,Generic v Brand,Therapeutic Class,Therapeutic Class - Intermediate,Prescriptions,Days Supply,Allowed Amount,Payer Paid,Patient Out of Pocket,average_cost_per_day_total,average_cost_per_day_payer,average_cost_per_day_oop
2018.0,CLINDAMYCIN,Generic,Anti-Infective Agents,"Antibiotics, Misc",11.0,120.0,58.25,8.06,50.19,0.48541666666666666,0.06716666666666667,0.41824999999999996
2018.0,CLINDAMYCIN HCL,Generic,Anti-Infective Agents,"Antibiotics, Misc",29439.0,292789.0,228710.99,22472.13,206238.86,0.781146115461988,0.07675196131002189,0.704394154151966
2018.0,CLINDAMYCIN PALMITATE HCL,Generic,Anti-Infective Agents,"Antibiotics, Misc",929.0,9206.0,85006.74,62344.33,22662.41,9.233840973278298,6.772140995003259,2.461699978275038
2018.0,CLINDAMYCIN PHOSPHATE,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",44325.0,1209656.0,3086307.67,2007591.65,1078716.02,2.551392850529407,1.6596384839987566,0.8917543665306501
2018.0,CLINDAMYCIN PHOSPHATE-BENZOYL PEROXIDE,Brand,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",13.0,341.0,5896.87,5621.87,275.0,17.292873900293255,16.486422287390027,0.8064516129032258
2018.0,CLINDAMYCIN PHOSPHATE-BENZOYL PEROXIDE,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",7641.0,219194.0,1237349.82,986755.37,250594.45,5.644998585727712,4.501744436435304,1.1432541492924078
2018.0,CLINDAMYCIN PHOSPHATE-TRETINOIN,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",123.0,3501.0,60005.92,55701.19,4304.73,17.139651528134817,15.910079977149387,1.2295715509854326
2018.0,CLINDAMYCIN-BENZOYL PEROXIDE,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",3692.0,101314.0,841362.74,720543.53,120819.21,8.304506188680735,7.111983832441716,1.1925223562390193
2018.0,CLINDESSE,Brand,Skin & Mucous Membrane,"Antiinf S/MM,Antibiotic & Comb",32.0,172.0,4451.34,2275.08,2176.26,25.879883720930234,13.227209302325582,12.652674418604652
2018.0,CLINPRO 5000,Brand,Dental Agents,"Fluoride Preparations, NEC",29.0,730.0,265.25,45.65,219.6,0.36335616438356166,0.06253424657534247,0.30082191780821915
2018.0,CLINPRO 5000,Generic,Dental Agents,"Fluoride Preparations, NEC",285.0,9177.0,2143.14,68.07,2075.07,0.23353383458646615,0.007417456685191238,0.22611637790127495
2018.0,CLOBAZAM,Generic,Central Nervous System,"Anticonvulsant, Benzodiazepine",375.0,11739.0,211831.42,202137.98,9693.44,18.045099241843428,17.219352585399097,0.8257466564443309
2018.0,CLOBETASOL PROPIONATE,Generic,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,31200.0,748241.0,3746250.55,2977142.71,769107.84,5.006743215087117,3.9788553554269277,1.0278878596601897
2018.0,CLOBETASOL PROPIONATE E,Generic,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,121.0,2690.0,11554.46,8476.01,3078.45,4.2953382899628245,3.1509330855018587,1.1444052044609665
2018.0,CLOBETASOL PROPIONATE EMOLLIENT,Generic,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,101.0,2305.0,10635.28,7872.71,2762.57,4.614004338394794,3.4154924078091105,1.1985119305856833
2018.0,"CLOBETASOL PROPIONATE, MICRONIZED",Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",13.0,390.0,1445.53,934.46,511.07,3.7064871794871794,2.3960512820512823,1.3104358974358974
2018.0,CLOCORTOLONE PIVALATE,Brand,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,18.0,415.0,4692.6,3787.6,905.0,11.307469879518074,9.126746987951806,2.180722891566265
2018.0,CLOMIPHENE CITRATE,Brand,Hormones & Synthetic Subst,"Ovulation Stimulants, NEC",1483.0,37574.0,27010.91,6602.74,20408.17,0.7188723585458029,0.17572630010113377,0.5431460584446691
2018.0,CLOMIPHENE CITRATE,Generic,Hormones & Synthetic Subst,"Ovulation Stimulants, NEC",3671.0,83925.0,122866.54,68044.7,54821.84,1.4640040512362227,0.8107798629728924,0.6532241882633303
2018.0,CLOMIPRAMINE HCL,Generic,Central Nervous System,"Psychother, Antidepressants",2682.0,92884.0,1071871.9,991071.6,80800.3,11.539898152534343,10.669992679040524,0.8699054734938203
2018.0,CLONAZEPAM,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",22.0,650.0,6980.06,6476.01,504.05,10.738553846153847,9.963092307692309,0.7754615384615384
2018.0,CLONAZEPAM,Generic,Central Nervous System,"Anticonvulsant, Benzodiazepine",118089.0,3482976.0,485934.88,101134.25,384800.63,0.13951714855342098,0.02903673467747122,0.11048041387594977
2018.0,CLONIDINE,Generic,Cardiovascular Agents,"Hypotensive Agents, NEC",1615.0,56111.0,203787.45,168903.74,34883.71,3.6318627363618545,3.0101716241022256,0.6216911122596283
2018.0,CLONIDINE HCL,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",73.0,2139.0,3585.82,1574.72,2011.1,1.6764001870032725,0.7361944834034596,0.9402057035998129
2018.0,CLONIDINE HCL,Generic,Cardiovascular Agents,"Hypotensive Agents, NEC",36215.0,1248390.0,135764.32,15222.59,120541.73,0.10875152796802282,0.012193777585530164,0.09655775038249265
2018.0,CLONIDINE HCL,Generic,Central Nervous System,"Analgesics/Antipyretics, NEC",1663.0,52441.0,304261.19,260642.52,43618.67,5.801971548978853,4.970204992277035,0.8317665567018172
2018.0,CLOPIDOGREL,Generic,Blood Form/Coagul Agents,"Antiplatelet Agents, NEC",29862.0,1483627.0,258882.76,59388.65,199494.11,0.174493157646767,0.04002936721965831,0.13446379042710868
2018.0,CLORAZEPATE DIPOTASSIUM,Generic,Central Nervous System,"ASH, Benzodiazepines",557.0,16906.0,56426.85,47033.97,9392.88,3.3376818880870696,2.7820874245829885,0.5555944635040814
2018.0,CLOTRIM ANTIFUNGAL,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antifungal & Comb",90.0,1654.0,472.43,91.52,380.91,0.28562877871825876,0.05533252720677146,0.23029625151148733
2018.0,CLOTRIMAZOLE,Generic,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",37.0,879.0,1130.31,37.44,1092.87,1.2859044368600683,0.0425938566552901,1.2433105802047781
2018.0,CLOTRIMAZOLE,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antifungal & Comb",5652.0,101083.0,135328.44,76490.14,58838.3,1.3387853546095783,0.7567062710841586,0.5820790835254197
2018.0,CLOTRIMAZOLE-BETAMETHASONE DIPROPIONATE,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antifungal & Comb",15054.0,290548.0,312380.75,120878.98,191501.77,1.075143349807949,0.416037900794361,0.659105449013588
2018.0,CLOZAPINE,Brand,Central Nervous System,"Psychother,Tranq/Antipsychotic",23.0,443.0,6028.51,3859.4,2169.11,13.608374717832957,8.71196388261851,4.896410835214447
2018.0,CLOZAPINE,Generic,Central Nervous System,"Psychother,Tranq/Antipsychotic",3915.0,88162.0,180889.53,111496.49,69393.04,2.05178568997981,1.2646774120369322,0.7871082779428779
2018.0,CLOZARIL,Brand,Central Nervous System,"Psychother,Tranq/Antipsychotic",129.0,3632.0,160351.05,140497.11,19853.94,44.149518171806164,38.683125,5.466393171806167
2018.0,COARTEM,Brand,Anti-Infective Agents,"Antimalarial Agents, NEC",174.0,2380.0,31427.3,20184.5,11242.8,13.204747899159663,8.480882352941176,4.723865546218487
2018.0,CODEINE PHOSPHATE/GUAIFENESIN,Generic,Respiratory Tract Agents,"Cough/Cough/Cold Comb, NEC",2635.0,18740.0,22596.83,2093.47,20503.36,1.205807363927428,0.11171131270010672,1.0940960512273212
2018.0,CODEINE SULFATE,Brand,Central Nervous System,"Analg/Antipyr, Opiate Agonists",147.0,3061.0,7589.22,3824.25,3764.97,2.479327017314603,1.249346618752042,1.2299803985625613
2018.0,CODEINE SULFATE,Generic,Central Nervous System,"Analg/Antipyr, Opiate Agonists",272.0,5539.0,12801.51,8100.24,4701.27,2.311159053980863,1.4624011554432208,0.8487578985376423
2018.0,CODEINE-GUAIFENESIN,Generic,Respiratory Tract Agents,"Cough/Cough/Cold Comb, NEC",16338.0,156827.0,154805.27,23444.86,131360.41,0.9871085336070956,0.14949504868421892,0.8376134849228768
2018.0,COENZYME Q10,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",79.0,1845.0,18345.06,14620.07,3724.99,9.943121951219513,7.9241571815718155,2.0189647696476962
2018.0,COLAZAL,Brand,Gastrointestinal Drugs,"Gastrointestinal Drug Misc,NEC",14.0,420.0,21192.64,20272.64,920.0,50.458666666666666,48.268190476190476,2.1904761904761907
2018.0,COLCHICINE,Brand,NaN,"Antigout Agents, NEC",6467.0,167801.0,986723.65,674810.35,311913.3,5.880320439091543,4.02149182662797,1.858828612463573
2018.0,COLCHICINE,Generic,NaN,"Antigout Agents, NEC",7811.0,251941.0,1540684.14,1291856.98,248827.16,6.11525769922323,5.127617100829163,0.9876405983940685
2018.0,COLCRYS,Brand,NaN,"Antigout Agents, NEC",611.0,27083.0,179829.52,133315.07,46514.45,6.639940922349814,4.922463168777462,1.7174777535723516
2018.0,COLESEVELAM HYDROCHLORIDE,Generic,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",405.0,15829.0,164636.5,149526.83,15109.67,10.400941310253332,9.446385115926462,0.9545561943268684
2018.0,COLESTIPOL HYDROCHLORIDE,Generic,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",1422.0,54356.0,138851.15,105106.04,33745.11,2.5544769666642138,1.9336603134888513,0.6208166531753624
2018.0,COLISTIMETHATE,Generic,Anti-Infective Agents,"Antibiotics, Misc",24.0,914.0,26141.51,25609.01,532.5,28.601214442013127,28.018610503282275,0.5826039387308534
2018.0,COLOCORT,Generic,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,26.0,694.0,5006.34,4103.12,903.22,7.213746397694525,5.912276657060518,1.301469740634006
2018.0,COLY-MYCIN S,Brand,"Eye, Ear, Nose Throat","Antiinfect, Antiinflam EENT",176.0,1875.0,30276.27,21023.37,9252.9,16.147344,11.212463999999999,4.93488
2018.0,COMBIGAN,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",1548.0,56344.0,349815.21,241630.05,108185.16,6.208561869941787,4.288478808746273,1.9200830611955133
2018.0,COMBIPATCH,Brand,Hormones & Synthetic Subst,"Estrogens & Comb, NEC",1146.0,41562.0,224578.31,139459.91,85118.4,5.403452913719263,3.355466772532602,2.047986141186661
2018.0,COMBIVENT RESPIMAT,Brand,Autonomic Drugs,"Sympathomimetic Agents, NEC",4462.0,157680.0,1750420.38,1547877.68,202542.7,11.101093226788432,9.816575849822424,1.2845173769660072
2018.0,COMPLERA,Brand,Anti-Infective Agents,"Antivirals, NEC",580.0,19999.0,1565242.3,1528974.63,36267.67,78.26602830141508,76.45255412770638,1.8134741737086852
2018.0,COMPLETE NATAL DHA,Brand,Vitamins & Comb,"Multivit Prep,Vitamin Prenatal",20.0,600.0,502.95,502.95,0.0,0.8382499999999999,0.8382499999999999,0.0
2018.0,COMPLETENATE,Brand,Vitamins & Comb,"Multivit Prep,Vitamin Prenatal",21.0,870.0,548.5,290.28,258.22,0.6304597701149425,0.33365517241379306,0.2968045977011495
2018.0,COMPRO,Generic,Gastrointestinal Drugs,"Antiemetics, NEC",189.0,2160.0,24578.42,20758.12,3820.3,11.378898148148147,9.61024074074074,1.7686574074074075
2018.0,CONCERTA,Brand,Central Nervous System,"Stimulant, Amphetamine Type",2257.0,78772.0,856971.92,671410.17,185561.75,10.879143858223735,8.523462270857666,2.3556815873660693
2018.0,CONDYLOX,Brand,Skin & Mucous Membrane,"Keratolytic Agents S/MM, NEC",170.0,2765.0,100833.3,90945.37,9887.93,36.467739602169985,32.891634719710666,3.576104882459313
2018.0,CONSTULOSE,Generic,"Electrolytic, Caloric, Water","Ammonia Detoxicants, NEC",150.0,4312.0,2290.79,1023.15,1267.64,0.5312592764378479,0.23727968460111318,0.2939795918367347
2018.0,CONTOUR NEXT,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,4085.0,183302.0,1351293.92,1074605.26,276688.66,7.371954043054631,5.86248518837765,1.509468854676981
2018.0,CONTOUR NEXT,NaN,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,25.0,1133.0,8507.59,6057.01,2450.58,7.508905560458959,5.345992939099736,2.162912621359223
2018.0,CONTRAVE,Brand,NaN,"Misc Therapeutic Agents, NEC",902.0,27814.0,193552.87,127755.42,65797.45,6.958829006974905,4.593205579923779,2.3656234270511254
2018.0,COPAXONE,Brand,NaN,Biological Response Modifiers,2775.0,79946.0,15670242.38,15503480.07,166762.31,196.01033672729093,193.9243998448953,2.085936882395617
2018.0,CORDRAN TAPE,Brand,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,116.0,2830.0,76056.51,67863.9,8192.61,26.87509187279152,23.98017667844523,2.89491519434629
2018.0,COREG,Brand,Cardiovascular Agents,"Cardiac, Beta Blockers",51.0,2040.0,14315.07,9890.21,4424.86,7.017191176470588,4.848142156862744,2.169049019607843
2018.0,COREG CR,Brand,Cardiovascular Agents,"Cardiac, Beta Blockers",82.0,4600.0,33890.13,29588.56,4301.57,7.367419565217391,6.432295652173913,0.9351239130434782
2018.0,CORGARD,Brand,Cardiovascular Agents,"Cardiac, Beta Blockers",18.0,1200.0,7150.7,5210.7,1940.0,5.958916666666666,4.34225,1.6166666666666667
2018.0,CORLANOR,Brand,Cardiovascular Agents,"Cardiac Drugs, NEC",126.0,5010.0,58778.98,46701.03,12077.95,11.73233133732535,9.321562874251496,2.4107684630738526
2018.0,CORTEF,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",73.0,2949.0,12277.28,7294.54,4982.74,4.163201085113598,2.473563919972872,1.6896371651407256
2018.0,CORTIFOAM,Brand,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,45.0,657.0,21293.59,19433.63,1859.96,32.41033485540335,29.579345509893457,2.8309893455098933
2018.0,CORTISONE,Generic,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,13.0,232.0,70.41,5.0,65.41,0.3034913793103448,0.021551724137931036,0.28193965517241376
2018.0,CORTISPORIN,Brand,"Eye, Ear, Nose Throat","Antiinfect, Antiinflam EENT",15.0,292.0,2210.54,1561.39,649.15,7.570342465753424,5.3472260273972605,2.2231164383561643
2018.0,COSENTYX,Brand,Immunosuppressants,"Immunosuppressants, NEC",3097.0,89277.0,17150484.61,16762794.2,387690.41,192.10417699967516,187.76162057416803,4.342556425507129
2018.0,COSOPT OCUMETER PLUS,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",30.0,1310.0,6551.58,4240.45,2311.13,5.001206106870229,3.2369847328244274,1.7642213740458017
2018.0,COSOPT PF,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",277.0,11050.0,51311.8,29696.71,21615.09,4.643601809954752,2.687485067873303,1.956116742081448
2018.0,COTELLIC,Brand,Antineoplastic Agents,Molecular Targeted Therapy,24.0,637.0,176730.36,176730.36,0.0,277.4416954474097,277.4416954474097,0.0
2018.0,COTEMPLA XR-ODT,Brand,Central Nervous System,"Stimulant, Amphetamine Type",21.0,630.0,12339.19,10810.48,1528.71,19.586015873015874,17.159492063492063,2.4265238095238097
2018.0,COUGH,Generic,Respiratory Tract Agents,"Expectorants/Cold Comb, NEC",27.0,220.0,103.47,98.56,4.91,0.4703181818181818,0.448,0.02231818181818182
2018.0,COUMADIN,Brand,Blood Form/Coagul Agents,"Coag/Anticoag, Anticoagulants",323.0,15466.0,44629.84,20747.86,23881.98,2.8856743825164877,1.3415142894090264,1.5441600931074615
2018.0,COZAAR,Brand,Cardiovascular Agents,"Cardiac Drugs, NEC",63.0,2880.0,10104.61,6661.15,3443.46,3.508545138888889,2.3128993055555553,1.1956458333333333
2018.0,CREON,Brand,Gastrointestinal Drugs,"Digestants & Comb, NEC",2561.0,92650.0,4706625.13,4549461.63,157163.5,50.8000553696708,49.10374128440367,1.6963140852671343
2018.0,CRESEMBA,Brand,Anti-Infective Agents,"Antibiot, Antifungals",43.0,1229.0,189305.83,187710.83,1595.0,154.03240846216434,152.73460537021967,1.2978030919446704
2018.0,CRESTOR,Brand,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",1733.0,84282.0,597620.97,444953.39,152667.58,7.090730761016587,5.279340665859851,1.8113900951567357
2018.0,CRESTOR,Generic,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",15.0,990.0,7075.43,4960.28,2115.15,7.1468989898989905,5.010383838383838,2.1365151515151517
2018.0,CRINONE,Brand,Hormones & Synthetic Subst,"Progestins, NEC",2843.0,77265.0,2706188.79,2514435.59,191753.2,35.02476917103475,32.543008995017146,2.481760176017602
2018.0,CROMOLYN SODIUM,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",28.0,424.0,4949.88,3599.88,1350.0,11.674245283018868,8.490283018867924,3.1839622641509435
2018.0,CROMOLYN SODIUM,Generic,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",985.0,27463.0,6868.47,1115.61,5752.86,0.25009904234788627,0.04062229181079998,0.20947675053708625
2018.0,CROMOLYN SODIUM,Generic,NaN,"Mast Cell Stabilizers, NEC",969.0,29902.0,839326.28,808806.92,30519.36,28.069235502641966,27.048589392013913,1.0206461106280516
2018.0,CRYSELLE,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",16453.0,713036.0,373641.51,373473.87,167.64,0.5240149305224421,0.5237798231786334,0.00023510734380872774
2018.0,CRYSVITA,Brand,"Electrolytic, Caloric, Water",Phosphorus Regulating Agents,25.0,700.0,402376.85,398641.85,3735.0,574.8240714285714,569.4883571428571,5.335714285714285
2018.0,CUPRIMINE,Brand,Heavy Metal Antagonists,"Heavy Metal Antagonists, NEC",18.0,900.0,569371.17,567811.17,1560.0,632.6346333333333,630.9013,1.7333333333333334
2018.0,CUVITRU,Brand,"Serums, Toxoids, Vaccines","Serums, NEC",16.0,406.0,40706.68,38906.68,1800.0,100.26275862068965,95.82926108374384,4.433497536945813
2018.0,CUVPOSA,Brand,Autonomic Drugs,Antichol/Antimuscarin/Antispas,84.0,2552.0,31078.21,25710.38,5367.83,12.17798197492163,10.074600313479625,2.1033816614420062
2018.0,CVS PHARMACY KETONE,Brand,Diagnostic Agents,"Diagnostic Agents, Misc, NEC",52.0,2269.0,478.97,90.75,388.22,0.21109299250771266,0.03999559277214632,0.17109739973556634
2018.0,CYANOCOBALAMIN,Generic,Vitamins & Comb,"Vitamins Bs & B Complex, NEC",10137.0,433407.0,137657.05,32805.91,104851.14,0.3176161206441059,0.07569307833052998,0.24192304231357592
2018.0,CYCLAFEM 1/35,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",2964.0,138372.0,82207.09,82123.95,83.14,0.594102058219871,0.5935012141184632,0.0006008441014077993
2018.0,CYCLAFEM 7/7/7,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",48.0,2100.0,1354.43,1354.43,0.0,0.6449666666666667,0.6449666666666667,0.0
2018.0,CYCLOBENZAPRINE HCL,Generic,Autonomic Drugs,"Muscle Relax, Skeletal Central",89853.0,1719036.0,279841.06,45995.85,233845.21,0.16278952854972206,0.026756769491738393,0.13603275905798365
2018.0,CYCLOPENTOLATE HCL,Generic,"Eye, Ear, Nose Throat","Mydriatics EENT, NEC",794.0,16814.0,6958.9,1233.49,5725.41,0.413875341976924,0.07336088973474486,0.34051445224217913
2018.0,CYCLOPHOSPHAMIDE,Brand,Antineoplastic Agents,Chemotherapy,69.0,2014.0,50053.19,49793.19,260.0,24.85262661370407,24.72353028798411,0.12909632571996027
2018.0,CYCLOPHOSPHAMIDE,Generic,Antineoplastic Agents,Chemotherapy,25.0,599.0,19280.59,18930.59,350.0,32.1879632721202,31.60365609348915,0.5843071786310517
2018.0,CYCLOSET,Brand,Central Nervous System,"CNS Agents, Misc.",37.0,1710.0,21005.1,18904.11,2100.99,12.283684210526316,11.055035087719299,1.2286491228070173
2018.0,CYCLOSPORINE,Generic,Immunosuppressants,"Immunosuppressants, NEC",958.0,35034.0,263801.75,237865.51,25936.24,7.529878118399269,6.789561854198778,0.740316264200491
2018.0,"CYCLOSPORINE, MODIFIED",Brand,Immunosuppressants,"Immunosuppressants, NEC",24.0,1037.0,4479.75,3154.19,1325.56,4.319913211186114,3.041648987463838,1.2782642237222757
2018.0,"CYCLOSPORINE, MODIFIED",Generic,Immunosuppressants,"Immunosuppressants, NEC",166.0,6007.0,22181.94,18336.53,3845.41,3.692681871150324,3.0525270517729313,0.640154819377393
2018.0,CYMBALTA,Brand,Central Nervous System,"Psychother, Antidepressants",779.0,31067.0,315479.04,243634.25,71844.79,10.154795763993947,7.842220040557505,2.3125757234364435
2018.0,CYMBALTA,Generic,Central Nervous System,"Psychother, Antidepressants",33.0,1200.0,10023.86,8713.86,1310.0,8.353216666666667,7.261550000000001,1.0916666666666666
2018.0,CYPROHEPTADINE HCL,Generic,Antihistamines & Comb.,"Antihistamines & Comb, NEC",6061.0,192941.0,137050.21,47093.06,89957.15,0.7103218600504817,0.2440801073903421,0.4662417526601396
2018.0,CYRED,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",89.0,3661.0,1715.26,1715.26,0.0,0.4685222616771374,0.4685222616771374,0.0
2018.0,CYRED EQ,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",80.0,6062.0,2888.82,2888.82,0.0,0.4765456944902673,0.4765456944902673,0.0
2018.0,CYSTADANE,Brand,NaN,"Misc Therapeutic Agents, NEC",50.0,1568.0,119417.33,115151.74,4265.59,76.15901147959184,73.43860969387755,2.720401785714286
2018.0,CYTOMEL,Brand,Hormones & Synthetic Subst,"Thy/Antithy, Thyroid/Hormones",630.0,27189.0,73401.62,33597.32,39804.3,2.6996807532457976,1.235695317959469,1.463985435286329
2018.0,CYTRA-2,Generic,"Electrolytic, Caloric, Water","Alkalinizing Agents, NEC",21.0,985.0,659.47,245.07,414.4,0.66951269035533,0.24880203045685279,0.4207106598984771
2018.0,CYTRA-K CRYSTALS,Generic,"Electrolytic, Caloric, Water","Alkalinizing Agents, NEC",100.0,3540.0,5840.0,3910.39,1929.61,1.6497175141242937,1.1046299435028248,0.545087570621469
2018.0,D3,Generic,Vitamins & Comb,"Vitamin D, NEC",29.0,1170.0,212.46,177.68,34.78,0.18158974358974359,0.15186324786324787,0.029726495726495727
2018.0,D3 2000,Generic,Vitamins & Comb,"Vitamin D, NEC",347.0,12090.0,365.29,127.92,237.37,0.030214226633581472,0.010580645161290323,0.01963358147229115
2018.0,D3-5,Generic,Vitamins & Comb,"Vitamin D, NEC",18.0,536.0,25.09,23.08,2.01,0.04680970149253731,0.04305970149253731,0.0037499999999999994
2018.0,D3-50,Generic,Vitamins & Comb,"Vitamin D, NEC",763.0,24272.0,1029.37,557.98,471.39,0.0424097725774555,0.022988628872775214,0.019421143704680288
2018.0,D3-400IU,Generic,"Electrolytic, Caloric, Water","Repl Preps, Calcium Supp",44.0,2130.0,72.01,20.12,51.89,0.03380751173708921,0.009446009389671361,0.02436150234741784
